X,Y,id,Area,Pacount,Order,MR,OB,JB,GB,AO,BB,GM
214553.1688,1151682.33,0,46654023.59,0,364,0,0,0,0,0,0,0
214553.1688,1158512.705,0,46654021.61,0,365,0,0,0,0,0,0,0
214553.1688,1165343.08,0,46654021.61,0,366,0,0,0,0,0,0,0
214553.1688,1172173.455,0,46654021.61,0,367,0,0,0,0,0,0,0
214553.1688,1179003.83,0,46654023.59,0,368,0,0,0,0,0,0,0
214553.1688,1185834.205,0,46654017.66,3,369,0,0,0,0,0,0,0
214553.1688,1192664.579,0,46654019.63,0,370,0,0,0,0,0,0,0
214553.1688,1199494.954,0,46654021.61,0,371,0,0,0,0,0,0,0
214553.1688,1206325.329,0,46654021.61,2,372,0,0,0,0,0,0,0
214553.1688,1213155.704,0,46654021.61,0,373,0,0,0,0,0,0,0
214553.1688,1219986.079,0,60538596.05,0,374,0,0,0,0,0,0,0
221383.5437,946771.0839,0,56072987.6,4,375,0,0,0,1,0,0,0
221383.5437,953601.4588,0,46654021.61,0,376,0,0,0,0,0,0,0
221383.5437,960431.8337,0,46654021.61,0,377,0,0,0,0,0,0,0
221383.5437,967262.2086,0,46654021.61,0,378,0,0,0,0,0,0,0
221383.5437,974092.5834,0,46654019.63,0,379,0,0,0,0,0,0,0
221383.5437,980922.9583,0,46654021.61,2,380,0,0,0,0,0,0,0
221383.5437,987753.3332,0,46654021.61,0,381,0,0,0,0,0,0,0
221383.5437,994583.7081,0,46654021.61,0,382,0,0,0,0,0,0,0
221383.5437,1001414.083,0,46654021.61,0,383,0,0,0,0,0,0,0
221383.5437,1008244.458,0,46654021.61,0,384,0,0,0,0,0,0,0
221383.5437,1015074.833,0,46654023.59,0,385,0,0,0,0,0,0,0
221383.5437,1021905.208,0,46654017.66,0,386,0,0,0,0,0,0,0
221383.5437,1028735.582,0,46654019.63,0,387,0,0,0,0,0,0,0
221383.5437,1035565.957,0,46654021.61,0,388,0,0,0,1,1,0,0
221383.5437,1042396.332,0,46654021.61,0,389,0,0,0,0,0,0,0
221383.5437,1049226.707,0,46654023.59,0,390,0,0,0,0,0,0,0
221383.5437,1056057.082,0,46654021.61,0,391,0,0,0,0,0,0,0
221383.5437,1062887.457,0,46654021.61,0,392,0,0,0,0,0,0,0
221383.5437,1069717.832,0,46654021.61,0,393,0,0,0,0,0,0,0
221383.5437,1076548.207,0,46654019.63,1,394,0,0,0,0,0,0,0
221383.5437,1083378.581,0,46654015.68,0,395,0,0,0,0,0,0,0
221383.5437,1090208.956,0,46654023.59,1,396,0,0,0,1,0,0,0
221383.5437,1097039.331,0,46654021.61,0,397,0,0,0,0,0,0,0
221383.5437,1103869.706,0,46654021.61,1,398,0,0,0,0,0,0,0
221383.5437,1110700.081,0,46654021.61,1,399,0,0,0,0,0,0,0
221383.5437,1117530.456,0,46654023.59,0,400,0,0,0,0,0,0,0
221383.5437,1124360.831,0,46654021.61,5,401,0,0,0,0,0,0,0
221383.5437,1131191.206,0,46654017.66,0,402,0,0,0,0,0,0,0
221383.5437,1138021.58,0,46654019.63,0,403,0,0,0,0,0,0,0
221383.5437,1144851.955,0,46654021.61,0,404,0,0,0,0,0,0,0
221383.5437,1151682.33,0,46654023.59,0,405,0,0,0,0,0,0,0
221383.5437,1158512.705,0,46654021.61,0,406,0,0,0,0,0,0,0
221383.5437,1165343.08,0,46654021.61,0,407,0,0,0,0,0,0,0
221383.5437,1172173.455,0,46654021.61,0,408,0,0,0,0,0,0,0
221383.5437,1179003.83,0,46654023.59,0,409,0,0,0,0,0,0,0
221383.5437,1185834.205,0,46654017.66,0,410,0,0,0,0,0,0,0
221383.5437,1192664.579,0,46654019.63,0,411,0,0,0,0,0,0,0
221383.5437,1199494.954,0,46654021.61,0,412,0,0,0,0,0,0,0
221383.5437,1206325.329,0,46654021.61,4,413,0,0,0,0,0,0,0
221383.5437,1213155.704,0,46654021.61,0,414,0,0,0,0,0,0,0
221383.5437,1219986.079,0,52211685.59,3,415,0,0,0,0,0,0,0
228213.9186,953601.4588,0,40289332.28,0,416,0,0,0,0,0,0,0
228213.9186,960431.8337,0,46654019.63,0,417,0,0,0,0,0,0,0
228213.9186,967262.2086,0,46654019.63,0,418,0,0,0,0,0,0,0
228213.9186,974092.5834,0,46654017.66,0,419,0,0,0,0,0,0,0
228213.9186,980922.9583,0,46654019.63,0,420,0,0,0,0,0,0,0
228213.9186,987753.3332,0,46654019.63,2,421,0,0,0,0,0,0,0
228213.9186,994583.7081,0,46654019.63,0,422,0,0,0,0,0,0,0
228213.9186,1001414.083,0,46654019.63,7,423,0,0,0,0,0,0,0
228213.9186,1008244.458,0,46654019.63,0,424,0,0,0,0,0,0,0
228213.9186,1015074.833,0,46654021.61,0,425,0,0,0,0,0,0,0
228213.9186,1021905.208,0,46654015.68,0,426,0,0,0,0,0,0,0
228213.9186,1028735.582,0,46654017.66,0,427,0,0,0,0,0,0,0
228213.9186,1035565.957,0,46654019.63,0,428,0,0,0,0,0,0,0
228213.9186,1042396.332,0,46654019.63,0,429,0,0,0,0,0,0,0
228213.9186,1049226.707,0,46654021.61,0,430,0,0,0,0,0,0,0
228213.9186,1056057.082,0,46654019.63,0,431,0,0,0,0,0,0,0
228213.9186,1062887.457,0,46654019.63,0,432,0,0,0,0,0,0,0
228213.9186,1069717.832,0,46654019.63,0,433,0,0,0,0,0,0,0
228213.9186,1076548.207,0,46654017.66,1,434,0,0,0,0,0,0,0
228213.9186,1083378.581,0,46654013.7,0,435,0,0,0,0,0,0,0
228213.9186,1090208.956,0,46654021.61,0,436,0,0,0,1,0,1,0
228213.9186,1097039.331,0,46654019.63,0,437,0,1,1,1,0,0,0
228213.9186,1103869.706,0,46654019.63,0,438,0,0,0,0,0,0,0
228213.9186,1110700.081,0,46654019.63,0,439,0,0,0,0,0,0,0
228213.9186,1117530.456,0,46654021.61,0,440,0,0,0,0,0,0,0
228213.9186,1124360.831,0,46654019.63,0,441,0,0,0,0,0,0,0
228213.9186,1131191.206,0,46654015.68,0,442,0,0,0,0,0,0,0
228213.9186,1138021.58,0,46654017.66,0,443,0,0,0,0,0,0,0
228213.9186,1144851.955,0,46654019.63,0,444,0,0,0,0,0,0,0
228213.9186,1151682.33,0,46654021.61,0,445,0,0,0,0,0,0,0
228213.9186,1158512.705,0,46654019.63,0,446,0,0,0,0,0,0,0
228213.9186,1165343.08,0,46654019.63,0,447,0,0,0,0,0,0,0
228213.9186,1172173.455,0,46654019.63,0,448,0,0,0,0,0,0,0
228213.9186,1179003.83,0,46654021.61,0,449,0,0,0,0,0,0,0
228213.9186,1185834.205,0,63487459.5,0,450,0,0,0,0,0,0,0
228213.9186,1192664.579,0,66550191.86,0,451,0,0,0,0,0,0,0
228213.9186,1199494.954,0,63730515.87,1,452,0,0,0,0,0,0,0
228213.9186,1206325.329,0,60910837.05,0,453,0,0,0,0,0,0,0
228213.9186,1213155.704,0,58091157.25,1,454,0,0,0,0,0,0,0
228213.9186,1219986.079,0,57700217.58,0,455,0,0,0,0,0,0,0
235044.2934,953601.4588,0,35837698.97,0,456,0,0,0,0,0,0,0
235044.2934,960431.8337,0,46654021.61,0,457,0,0,0,0,0,0,0
235044.2934,967262.2086,0,46654021.61,0,458,0,0,0,0,0,0,0
235044.2934,974092.5834,0,46654019.63,0,459,0,0,0,0,0,0,0
235044.2934,980922.9583,0,46654021.61,0,460,0,0,0,0,0,0,0
235044.2934,987753.3332,0,46654021.61,0,461,0,0,0,0,0,0,0
235044.2934,994583.7081,0,46654021.61,1,462,0,0,0,0,0,0,0
235044.2934,1001414.083,0,46654021.61,0,463,0,0,0,0,0,0,0
235044.2934,1008244.458,0,46654021.61,0,464,0,0,0,0,0,0,0
235044.2934,1015074.833,0,46654023.59,0,465,0,0,0,0,0,0,0
235044.2934,1021905.208,0,46654017.66,0,466,0,0,0,0,0,0,0
235044.2934,1028735.582,0,46654019.63,0,467,0,0,0,0,0,0,0
235044.2934,1035565.957,0,46654021.61,0,468,0,0,0,0,0,0,0
235044.2934,1042396.332,0,46654021.61,0,469,0,0,0,0,0,0,0
235044.2934,1049226.707,0,46654023.59,0,470,0,0,0,0,0,0,0
235044.2934,1056057.082,0,63225355.1,0,471,0,0,0,0,0,0,0
235044.2934,1062887.457,0,66726274.18,0,472,0,0,0,0,0,0,0
235044.2934,1069717.832,0,64794662.41,0,473,0,0,0,0,0,0,0
235044.2934,1076548.207,0,62862963.6,0,474,0,0,0,0,0,0,0
235044.2934,1083378.581,0,60931262.36,0,475,0,0,0,0,0,0,0
235044.2934,1090208.956,0,58999575.46,0,476,0,0,0,0,0,0,0
235044.2934,1097039.331,0,57067875.82,0,477,0,0,0,0,0,0,0
235044.2934,1103869.706,0,55136179.66,2,478,0,0,0,0,0,0,0
235044.2934,1110700.081,0,53204483.51,0,479,0,0,0,0,0,0,0
235044.2934,1117530.456,0,50908689.97,0,480,0,0,0,0,0,0,0
235044.2934,1124360.831,0,48092967.14,0,481,0,0,0,0,0,0,0
235044.2934,1131191.206,0,45273284.49,0,482,0,0,0,0,0,0,0
235044.2934,1138021.58,0,42453607.72,0,483,0,0,0,0,0,0,0
235044.2934,1144851.955,0,39633929.71,0,484,0,0,0,0,0,0,0
235044.2934,1151682.33,0,36814252.46,0,485,0,0,0,0,0,0,0
235044.2934,1158512.705,0,33994572.08,0,486,0,0,0,0,0,0,0
235044.2934,1165343.08,0,31174892.28,0,487,0,0,0,0,0,0,0
235044.2934,1172173.455,0,28355212.48,0,488,0,0,0,0,0,0,0
235044.2934,1179003.83,0,31417943.01,0,489,0,0,0,0,0,0,0
241874.6683,960431.8337,0,45263370.75,0,490,0,0,0,0,0,0,0
241874.6683,967262.2086,0,46654021.61,0,491,0,0,0,0,0,0,0
241874.6683,974092.5834,0,46654019.63,0,492,0,0,0,0,0,0,0
241874.6683,980922.9583,0,58105391,0,493,0,1,0,0,0,0,0
241874.6683,987753.3332,0,46654021.61,1,494,0,0,0,0,0,0,0
241874.6683,994583.7081,0,46654021.61,0,495,0,0,0,0,0,0,0
241874.6683,1001414.083,0,46654021.61,0,496,0,0,0,0,0,0,0
241874.6683,1008244.458,0,48208378.57,0,497,0,0,0,0,0,0,0
241874.6683,1015074.833,0,31744110.63,0,498,0,0,0,0,0,0,0
241874.6683,1021905.208,0,32022755.37,0,499,0,0,0,0,0,0,0
241874.6683,1028735.582,0,33016485.1,0,500,0,0,0,0,0,0,0
241874.6683,1035565.957,0,31818243.25,0,501,0,0,0,0,0,0,0
241874.6683,1042396.332,0,25827759.29,0,502,0,0,0,0,0,0,0
241874.6683,1049226.707,0,29334774.75,0,503,0,0,0,0,0,0,0
248705.0432,960431.8337,0,51813804.29,3,504,0,0,0,1,0,0,0
248705.0432,967262.2086,0,46654021.61,2,505,0,0,0,0,0,0,0
248705.0432,974092.5834,0,53294673.2,2,506,0,0,0,0,0,0,0
248705.0432,987753.3332,0,62790532.65,0,507,0,0,0,0,0,0,1
248705.0432,994583.7081,0,67492666.13,1,508,0,0,0,0,0,0,0
248705.0432,1001414.083,0,46010502.47,0,509,0,0,0,0,0,0,0
255535.4181,967262.2086,0,57615064.54,4,510,0,0,0,0,0,0,0
255535.4181,974092.5834,0,46654019.63,1,511,0,0,0,0,0,0,0
255535.4181,980922.9583,0,47034715.92,0,512,0,0,0,0,0,0,0
262365.7929,974092.5834,0,27143213.4,1,513,0,0,0,0,0,0,0
50624.17181,1042396.332,1,48522698.84,0,514,0,0,0,0,0,0,0
50624.17181,1049226.707,1,48870630.87,0,515,0,0,0,0,0,0,0
50624.17181,1056057.082,1,30709758.87,1,516,0,0,0,0,0,0,0
50624.17181,1062887.457,1,35921899.76,0,517,0,0,0,0,0,0,1
50624.17181,1069717.832,1,34777423.96,0,518,0,0,0,0,0,0,0
50624.17181,1076548.207,1,46608845.61,0,519,0,0,0,0,0,0,0
50624.17181,1083378.581,1,48580789.71,0,520,0,0,0,0,0,0,0
50624.17181,1090208.956,1,56449315.01,0,521,0,0,0,0,0,0,0
50624.17181,1097039.331,1,51540574.18,0,522,0,0,0,0,0,0,0
50624.17181,1103869.706,1,40825243.93,0,523,0,0,0,0,1,0,1
57454.54669,946771.0839,1,28728659.81,0,524,0,0,0,0,0,0,0
57454.54669,953601.4588,1,50828466.84,1,525,0,0,0,0,0,0,0
57454.54669,960431.8337,1,45618504.83,0,526,0,0,0,0,0,0,0
57454.54669,967262.2086,1,39950032.61,0,527,0,0,0,0,0,0,0
57454.54669,974092.5834,1,36298845.05,0,528,0,0,0,0,0,0,0
57454.54669,980922.9583,1,32939624.8,0,529,0,0,0,0,0,0,0
57454.54669,987753.3332,1,29580406.13,0,530,0,0,0,0,0,0,0
57454.54669,994583.7081,1,32242480.74,0,531,0,0,0,0,0,0,0
57454.54669,1042396.332,1,53187774.79,0,532,0,0,0,1,0,0,1
57454.54669,1049226.707,1,46654023.06,0,533,0,0,0,0,0,0,0
57454.54669,1056057.082,1,46654023.06,0,534,0,0,0,0,0,0,1
57454.54669,1062887.457,1,46654023.06,0,535,0,0,0,0,0,0,0
57454.54669,1069717.832,1,46654021.32,0,536,0,0,0,0,0,0,0
57454.54669,1076548.207,1,46654017.84,0,537,0,0,0,0,0,0,0
57454.54669,1083378.581,1,46654019.58,0,538,0,0,0,0,0,0,0
57454.54669,1090208.956,1,46654023.06,0,539,0,0,0,0,0,0,0
57454.54669,1097039.331,1,46654023.06,0,540,0,0,0,0,0,0,0
57454.54669,1103869.706,1,46654023.06,0,541,0,0,0,0,0,0,0
57454.54669,1110700.081,1,49386129.79,0,542,0,0,0,0,0,0,0
57454.54669,1117530.456,1,38603261.01,2,543,0,0,0,0,0,0,0
57454.54669,1124360.831,1,43996526.96,0,544,0,0,0,0,0,0,0
57454.54669,1131191.206,1,31539110.03,0,545,0,0,0,0,0,0,0
57454.54669,1138021.58,1,34042924.71,0,546,0,0,1,0,0,0,0
57454.54669,1144851.955,1,47298917.47,0,547,2,0,4,1,0,0,1
57454.54669,1151682.33,1,65031490.67,3,548,0,0,0,0,0,0,0
57454.54669,1158512.705,1,61481274.79,1,549,2,1,0,0,0,0,6
57454.54669,1165343.08,1,60258120.06,1,550,0,0,0,0,0,0,0
57454.54669,1172173.455,1,46129019.18,0,551,0,0,0,0,0,0,0
57454.54669,1179003.83,1,62875164.84,1,552,0,0,0,0,0,0,1
57454.54669,1185834.205,1,48617286.21,0,553,0,0,0,0,0,0,0
57454.54669,1192664.579,1,46829455.22,0,554,0,0,0,0,0,0,0
64284.92156,946771.0839,1,35428305.12,0,555,0,0,0,0,0,0,1
64284.92156,953601.4588,1,46654019.58,0,556,0,0,0,0,0,0,0
64284.92156,960431.8337,1,46654021.32,0,557,0,0,0,1,0,0,0
64284.92156,967262.2086,1,46654019.58,0,558,0,0,0,0,0,0,0
64284.92156,974092.5834,1,46654021.32,0,559,0,0,0,0,0,0,0
64284.92156,980922.9583,1,46654019.58,2,560,0,0,0,0,0,0,0
64284.92156,987753.3332,1,46654021.32,2,561,0,0,0,0,0,0,0
64284.92156,994583.7081,1,46654019.58,0,562,0,0,0,1,0,0,0
64284.92156,1001414.083,1,63494692.99,0,563,0,0,0,0,0,0,0
64284.92156,1008244.458,1,66214526.21,0,564,0,0,0,0,0,0,0
64284.92156,1015074.833,1,63240217.4,7,565,0,0,0,0,0,0,0
64284.92156,1021905.208,1,60317325.04,0,566,0,0,1,0,0,0,0
64284.92156,1028735.582,1,57868577.18,0,567,0,0,0,0,0,1,1
64284.92156,1035565.957,1,60949435.53,0,568,0,0,0,0,0,0,0
64284.92156,1042396.332,1,46654021.32,0,569,0,0,3,1,0,0,0
64284.92156,1049226.707,1,46654021.32,0,570,0,0,0,0,0,0,0
64284.92156,1056057.082,1,46654021.32,0,571,0,0,0,0,0,0,0
64284.92156,1062887.457,1,46654021.32,0,572,0,0,0,0,0,0,0
64284.92156,1069717.832,1,46654019.58,0,573,0,0,0,0,0,0,0
64284.92156,1076548.207,1,46654016.11,0,574,0,0,0,0,0,0,0
64284.92156,1083378.581,1,46654017.84,33,575,3,1,2,0,0,0,4
64284.92156,1090208.956,1,46654021.32,92,576,0,0,2,0,0,0,2
64284.92156,1097039.331,1,46654021.32,0,577,0,0,0,0,0,0,0
64284.92156,1103869.706,1,46654021.32,0,578,0,0,0,0,0,0,0
64284.92156,1110700.081,1,46654021.32,0,579,0,0,0,0,0,0,0
64284.92156,1117530.456,1,46654021.32,0,580,0,0,0,0,0,0,1
64284.92156,1124360.831,1,46654021.32,0,581,0,0,0,0,0,0,0
64284.92156,1131191.206,1,46654017.84,24,582,2,0,1,0,0,0,2
64284.92156,1138021.58,1,46654016.11,21,583,3,7,8,11,2,3,14
64284.92156,1144851.955,1,46654021.32,3,584,0,1,1,1,0,0,0
64284.92156,1151682.33,1,46654021.32,14,585,0,1,2,0,0,0,0
64284.92156,1158512.705,1,46654021.32,1,586,0,0,0,0,0,0,0
64284.92156,1165343.08,1,46654021.32,0,587,0,0,0,0,0,0,0
64284.92156,1172173.455,1,46654021.32,9,588,0,0,0,0,0,0,0
64284.92156,1179003.83,1,46654021.32,0,589,0,0,0,0,0,0,0
64284.92156,1185834.205,1,46654017.84,1,590,0,0,0,0,0,0,0
64284.92156,1192664.579,1,51228472.49,0,591,0,0,0,0,0,0,0
71115.29644,946771.0839,1,37830078.09,3,592,0,0,0,0,0,0,0
71115.29644,953601.4588,1,46654019.58,0,593,0,0,0,0,0,0,0
71115.29644,960431.8337,1,46654021.32,1,594,0,0,0,1,0,0,0
71115.29644,967262.2086,1,46654019.58,2,595,0,0,0,0,0,0,0
71115.29644,974092.5834,1,46654021.32,1,596,0,0,1,0,0,0,0
71115.29644,980922.9583,1,46654019.58,8,597,0,0,0,0,0,0,0
71115.29644,987753.3332,1,46654021.32,4,598,0,0,0,0,0,0,0
71115.29644,994583.7081,1,46654019.58,0,599,0,0,0,1,0,1,1
71115.29644,1001414.083,1,46654021.32,14,600,0,0,0,0,0,0,0
71115.29644,1008244.458,1,46654021.32,2,601,0,0,0,0,0,0,0
71115.29644,1015074.833,1,46654019.58,0,602,0,0,0,0,0,0,0
71115.29644,1021905.208,1,46654017.84,0,603,0,0,0,0,0,0,0
71115.29644,1028735.582,1,46654017.84,0,604,0,0,0,0,0,0,0
71115.29644,1035565.957,1,46654021.32,0,605,0,0,0,0,0,0,0
71115.29644,1042396.332,1,46654021.32,0,606,0,0,0,0,1,1,1
71115.29644,1049226.707,1,46654021.32,0,607,0,0,0,1,0,0,1
71115.29644,1056057.082,1,46654021.32,0,608,0,0,0,0,0,0,0
71115.29644,1062887.457,1,46654021.32,0,609,1,0,0,0,0,0,0
71115.29644,1069717.832,1,46654019.58,0,610,1,0,0,0,0,0,0
71115.29644,1076548.207,1,46654016.11,0,611,0,0,0,0,0,0,0
71115.29644,1083378.581,1,46654017.84,4,612,1,0,0,0,0,1,1
71115.29644,1090208.956,1,46654021.32,1,613,0,0,0,0,0,0,0
71115.29644,1097039.331,1,46654021.32,0,614,0,0,1,0,0,0,1
71115.29644,1103869.706,1,46654021.32,0,615,1,0,0,0,0,0,0
71115.29644,1110700.081,1,46654021.32,0,616,0,0,0,0,0,0,0
71115.29644,1117530.456,1,46654021.32,0,617,0,0,0,0,0,0,0
71115.29644,1124360.831,1,46654021.32,0,618,2,0,0,0,1,0,1
71115.29644,1131191.206,1,46654017.84,0,619,1,0,0,0,0,0,0
71115.29644,1138021.58,1,46654016.11,0,620,0,0,0,1,1,0,3
71115.29644,1144851.955,1,46654021.32,0,621,1,0,0,1,0,0,0
71115.29644,1151682.33,1,46654021.32,0,622,1,1,0,0,0,0,0
71115.29644,1158512.705,1,46654021.32,0,623,0,0,0,0,0,0,0
71115.29644,1165343.08,1,46654021.32,0,624,0,0,0,0,0,0,0
71115.29644,1172173.455,1,46654021.32,0,625,0,0,0,0,0,0,0
71115.29644,1179003.83,1,46654021.32,0,626,0,0,0,0,0,0,0
71115.29644,1185834.205,1,46654017.84,9,627,0,0,0,0,0,0,0
71115.29644,1192664.579,1,50562546.82,3,628,0,0,0,0,0,0,0
77945.67131,946771.0839,1,40373002.85,2,629,0,0,0,0,0,0,0
77945.67131,953601.4588,1,46654021.32,4,630,0,0,0,0,0,0,0
77945.67131,960431.8337,1,46654023.06,6,631,0,0,0,0,0,0,0
77945.67131,967262.2086,1,46654021.32,3,632,0,0,0,0,0,0,0
77945.67131,974092.5834,1,46654023.06,1,633,0,0,0,0,0,0,0
77945.67131,980922.9583,1,46654021.32,5,634,0,0,0,0,0,0,0
77945.67131,987753.3332,1,46654023.06,2,635,0,0,0,0,0,0,0
77945.67131,994583.7081,1,46654021.32,2,636,0,0,0,0,0,0,0
77945.67131,1001414.083,1,46654023.06,13,637,0,0,3,0,0,0,0
77945.67131,1008244.458,1,46654023.06,7,638,1,0,1,0,0,0,0
77945.67131,1015074.833,1,46654021.32,9,639,0,0,1,0,0,0,0
77945.67131,1021905.208,1,46654019.58,5,640,0,0,3,0,0,0,1
77945.67131,1028735.582,1,46654019.58,2,641,0,0,0,0,0,0,3
77945.67131,1035565.957,1,46654023.06,0,642,1,1,0,0,0,0,0
77945.67131,1042396.332,1,46654023.06,0,643,0,1,1,0,0,2,1
77945.67131,1049226.707,1,46654023.06,0,644,0,4,3,2,0,1,1
77945.67131,1056057.082,1,46654023.06,0,645,3,0,3,0,0,0,1
77945.67131,1062887.457,1,46654023.06,1,646,0,0,0,0,0,0,0
77945.67131,1069717.832,1,46654021.32,0,647,0,0,0,0,0,0,1
77945.67131,1076548.207,1,46654017.84,0,648,0,0,0,0,0,0,0
77945.67131,1083378.581,1,46654019.58,0,649,0,0,0,0,0,0,0
77945.67131,1090208.956,1,46654023.06,0,650,0,0,0,0,0,0,0
77945.67131,1097039.331,1,46654023.06,2,651,0,0,0,0,0,0,0
77945.67131,1103869.706,1,46654023.06,0,652,0,0,0,0,0,0,0
77945.67131,1110700.081,1,46654023.06,0,653,0,0,2,0,0,0,0
77945.67131,1117530.456,1,46654023.06,6,654,0,0,0,0,0,0,0
77945.67131,1124360.831,1,46654023.06,7,655,13,2,1,0,0,0,5
77945.67131,1131191.206,1,46654019.58,0,656,10,1,6,0,0,0,2
77945.67131,1138021.58,1,46654017.84,0,657,0,0,0,0,0,0,0
77945.67131,1144851.955,1,46654023.06,2,658,0,0,0,0,0,0,0
77945.67131,1151682.33,1,46654023.06,0,659,0,0,0,0,0,0,0
77945.67131,1158512.705,1,46654023.06,0,660,0,0,0,0,0,0,0
77945.67131,1165343.08,1,46654023.06,0,661,0,0,0,0,0,0,1
77945.67131,1172173.455,1,46654023.06,0,662,0,0,0,0,0,0,0
77945.67131,1179003.83,1,46654023.06,0,663,0,0,0,0,0,0,0
77945.67131,1185834.205,1,46654019.58,4,664,0,0,0,0,0,0,0
77945.67131,1192664.579,1,49494894.31,1,665,0,0,0,0,0,0,0
84776.04619,946771.0839,1,43019192.67,6,666,0,0,0,0,0,0,0
84776.04619,953601.4588,1,46654019.58,1,667,0,0,0,0,0,0,0
84776.04619,960431.8337,1,46654021.32,3,668,0,0,0,0,0,0,0
84776.04619,967262.2086,1,46654019.58,2,669,0,0,0,0,0,0,0
84776.04619,974092.5834,1,46654021.32,1,670,0,0,0,0,0,0,0
84776.04619,980922.9583,1,46654019.58,1,671,0,0,0,0,0,0,0
84776.04619,987753.3332,1,46654021.32,2,672,0,0,0,0,0,0,0
84776.04619,994583.7081,1,46654019.58,5,673,0,0,0,0,0,0,0
84776.04619,1001414.083,1,46654021.32,5,674,0,0,0,0,0,0,0
84776.04619,1008244.458,1,46654021.32,1,675,0,0,0,0,0,0,0
84776.04619,1015074.833,1,46654019.58,0,676,0,0,0,0,0,0,0
84776.04619,1021905.208,1,46654017.84,3,677,0,0,0,0,0,0,0
84776.04619,1028735.582,1,46654017.84,0,678,0,0,0,0,0,0,0
84776.04619,1035565.957,1,46654021.32,0,679,0,0,1,0,0,1,1
84776.04619,1042396.332,1,46654021.32,0,680,0,3,1,1,1,2,0
84776.04619,1049226.707,1,46654021.32,0,681,0,0,0,0,0,1,0
84776.04619,1056057.082,1,46654021.32,0,682,0,0,3,0,0,0,1
84776.04619,1062887.457,1,46654021.32,0,683,0,0,0,0,0,0,0
84776.04619,1069717.832,1,46654019.58,0,684,0,0,0,0,0,0,0
84776.04619,1076548.207,1,46654016.11,0,685,0,0,0,0,0,0,0
84776.04619,1083378.581,1,46654017.84,0,686,0,0,0,0,0,0,0
84776.04619,1090208.956,1,46654021.32,0,687,0,0,0,0,0,0,0
84776.04619,1097039.331,1,46654021.32,0,688,0,0,0,0,0,0,0
84776.04619,1103869.706,1,46654021.32,0,689,0,0,0,0,0,0,0
84776.04619,1110700.081,1,46654021.32,0,690,0,0,0,0,0,0,0
84776.04619,1117530.456,1,46654021.32,0,691,0,0,0,0,0,0,0
84776.04619,1124360.831,1,46654021.32,0,692,7,3,1,0,0,2,0
84776.04619,1131191.206,1,46654017.84,0,693,11,3,8,0,0,6,1
84776.04619,1138021.58,1,46654016.11,0,694,4,1,2,0,0,3,0
84776.04619,1144851.955,1,46654021.32,0,695,0,0,1,0,0,0,0
84776.04619,1151682.33,1,46654021.32,0,696,0,0,1,0,0,0,0
84776.04619,1158512.705,1,46654021.32,0,697,0,0,0,0,0,0,0
84776.04619,1165343.08,1,46654021.32,0,698,0,0,0,0,0,0,0
84776.04619,1172173.455,1,46654021.32,0,699,0,0,0,0,0,0,0
84776.04619,1179003.83,1,46654021.32,2,700,0,0,0,0,0,0,0
84776.04619,1185834.205,1,46654017.84,0,701,0,0,0,0,0,0,0
84776.04619,1192664.579,1,48427238.11,0,702,0,0,0,0,0,0,0
91606.42106,946771.0839,1,45239547.92,0,703,0,0,0,0,0,0,0
91606.42106,953601.4588,1,46654021.32,0,704,0,0,0,0,0,0,0
91606.42106,960431.8337,1,46654023.06,1,705,0,0,0,0,0,0,0
91606.42106,967262.2086,1,46654021.32,0,706,0,0,0,0,0,0,0
91606.42106,974092.5834,1,46654023.06,1,707,0,0,0,0,0,0,0
91606.42106,980922.9583,1,46654021.32,3,708,0,0,0,0,0,0,0
91606.42106,987753.3332,1,46654023.06,6,709,0,0,0,0,0,0,0
91606.42106,994583.7081,1,46654021.32,11,710,0,0,0,0,0,0,0
91606.42106,1001414.083,1,46654023.06,6,711,0,0,0,0,0,0,0
91606.42106,1008244.458,1,46654023.06,0,712,0,0,0,0,0,0,0
91606.42106,1015074.833,1,46654021.32,3,713,0,0,0,0,0,0,0
91606.42106,1021905.208,1,46654019.58,5,714,0,0,0,0,0,0,0
91606.42106,1028735.582,1,46654019.58,3,715,0,0,0,0,0,0,0
91606.42106,1035565.957,1,46654023.06,0,716,0,0,0,0,0,0,0
91606.42106,1042396.332,1,46654023.06,0,717,0,0,0,0,0,0,0
91606.42106,1049226.707,1,46654023.06,0,718,0,0,0,0,0,0,0
91606.42106,1056057.082,1,46654023.06,0,719,0,0,0,0,0,0,0
91606.42106,1062887.457,1,46654023.06,3,720,0,0,0,0,0,0,0
91606.42106,1069717.832,1,46654021.32,1,721,0,0,0,0,0,0,0
91606.42106,1076548.207,1,46654017.84,0,722,0,0,0,0,0,0,0
91606.42106,1083378.581,1,46654019.58,0,723,0,0,0,0,0,0,0
91606.42106,1090208.956,1,46654023.06,0,724,0,0,0,0,0,0,0
91606.42106,1097039.331,1,46654023.06,0,725,0,0,0,0,0,0,0
91606.42106,1103869.706,1,46654023.06,0,726,0,0,0,0,0,0,0
91606.42106,1110700.081,1,46654023.06,0,727,0,0,0,0,0,0,0
91606.42106,1117530.456,1,46654023.06,0,728,0,0,0,0,0,0,0
91606.42106,1124360.831,1,46654023.06,0,729,0,0,0,0,0,0,0
91606.42106,1131191.206,1,46654019.58,0,730,0,1,0,0,0,1,0
